CAS,0-200 Points,0-200 Peaks,0-200 AUC,200-300 Points,200-300 Peaks,200-300 AUC,300-400 Points,300-400 Peaks,300-400 AUC,400-500 Points,400-500 Peaks,400-500 AUC,500-600 Points,500-600 Peaks,500-600 AUC,600-700 Points,600-700 Peaks,600-700 AUC,700-800 Points,700-800 Peaks,700-800 AUC,800-900 Points,800-900 Peaks,800-900 AUC,900-1000 Points,900-1000 Peaks,900-1000 AUC,1000-1100 Points,1000-1100 Peaks,1000-1100 AUC,1100-1200 Points,1100-1200 Peaks,1100-1200 AUC,1200-1300 Points,1200-1300 Peaks,1200-1300 AUC,1300-1400 Points,1300-1400 Peaks,1300-1400 AUC,1400-1500 Points,1400-1500 Peaks,1400-1500 AUC,1500-1600 Points,1500-1600 Peaks,1500-1600 AUC,1600-1700 Points,1600-1700 Peaks,1600-1700 AUC,1700-1800 Points,1700-1800 Peaks,1700-1800 AUC,1800-1900 Points,1800-1900 Peaks,1800-1900 AUC,1900-2000 Points,1900-2000 Peaks,1900-2000 AUC,2000-2100 Points,2000-2100 Peaks,2000-2100 AUC,2100-2200 Points,2100-2200 Peaks,2100-2200 AUC,2200-2300 Points,2200-2300 Peaks,2200-2300 AUC,2300-2400 Points,2300-2400 Peaks,2300-2400 AUC,2400-2500 Points,2400-2500 Peaks,2400-2500 AUC,2500-2600 Points,2500-2600 Peaks,2500-2600 AUC,2600-2700 Points,2600-2700 Peaks,2600-2700 AUC,2700-2800 Points,2700-2800 Peaks,2700-2800 AUC,2800-2900 Points,2800-2900 Peaks,2800-2900 AUC,2900-3000 Points,2900-3000 Peaks,2900-3000 AUC,3000-3100 Points,3000-3100 Peaks,3000-3100 AUC,3100-3200 Points,3100-3200 Peaks,3100-3200 AUC,3200-3300 Points,3200-3300 Peaks,3200-3300 AUC,3300-3400 Points,3300-3400 Peaks,3300-3400 AUC,3400-3500 Points,3400-3500 Peaks,3400-3500 AUC,3500-3600 Points,3500-3600 Peaks,3500-3600 AUC,3600-3700 Points,3600-3700 Peaks,3600-3700 AUC,3700-3800 Points,3700-3800 Peaks,3700-3800 AUC,3800-3900 Points,3800-3900 Peaks,3800-3900 AUC,3900-4000 Points,3900-4000 Peaks,3900-4000 AUC,4000-4100 Points,4000-4100 Peaks,4000-4100 AUC,4100-4200 Points,4100-4200 Peaks,4100-4200 AUC,4200-4300 Points,4200-4300 Peaks,4200-4300 AUC,4300-4400 Points,4300-4400 Peaks,4300-4400 AUC,4400-4500 Points,4400-4500 Peaks,4400-4500 AUC,4500-4600 Points,4500-4600 Peaks,4500-4600 AUC,4600-4700 Points,4600-4700 Peaks,4600-4700 AUC,4700-4800 Points,4700-4800 Peaks,4700-4800 AUC,4800-4900 Points,4800-4900 Peaks,4800-4900 AUC,4900-5000 Points,4900-5000 Peaks,4900-5000 AUC,5000-5100 Points,5000-5100 Peaks,5000-5100 AUC
C21221932,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,5.0,48.052592609366,52,3.0,92.16892975719945,52,4.0,93.96692758263855,52,1.0,96.63428531892473,52,2.0,96.12157540974968,52,2.0,97.21666937746046,51,3.0,64.14709443218794,52,2.0,63.5759439569433,52,1.0,92.9564088828524,52,2.0,97.08547675639849,52,3.0,97.43565725519981,52,2.0,91.93315685935443,51,2.0,95.12776455612742,52,2.0,97.9705936281844,52,3.0,98.34115045310426,52,9.0,98.61010400709081,52,4.0,98.65806891052969,52,4.0,98.48477396290157,51,7.0,96.54782716111426,52,9.0,98.6831679413718,52,9.0,98.73338233408184,52,9.0,98.8014924255298,52,13.0,98.89391206488021,52,11.0,98.92919570791256,51,9.0,97.0593284387222,52,3.0,97.33744220914843,52,8.0,98.93377198729415,52,13.0,99.147043755296,52,8.0,98.91212442020017,52,12.0,98.93389228329131,51,13.0,96.91328067886603,52,13.0,98.76586583996276,52,13.0,98.72144102773677,52,11.0,98.73643177283223,52,8.0,98.74034095379828,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C28281494,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,2.0,49.74034689368553,51,9.0,96.28278599717282,52,6.0,97.39552022780047,52,2.0,95.57759059724323,52,1.0,95.20893140861683,52,1.0,91.13638109751143,52,3.0,95.41360684825442,51,1.0,81.35148286869259,52,1.0,93.01804639526726,52,2.0,86.42096657944117,52,1.0,96.33078115416332,52,1.0,93.44307650290627,52,0.0,95.70685230848042,51,4.0,96.29995438344748,52,9.0,98.49703724033375,52,12.0,98.43632132021821,52,10.0,98.629996168072,52,9.0,98.56526915550351,52,14.0,98.60983859363336,52,14.0,98.57909405231236,51,9.0,96.5732680948891,52,7.0,98.43661293607984,52,2.0,98.03871864224604,52,1.0,96.02632081818972,52,3.0,92.81217424492164,52,2.0,97.04437899602614,51,8.0,96.59751124447789,52,13.0,98.6754848703322,52,9.0,98.58964676338299,52,11.0,98.70539560041117,52,12.0,98.73546832216853,52,14.0,98.7210160054892,51,11.0,96.77701159274866,52,12.0,98.69876951242982,52,12.0,98.63223588116658,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C38985647,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,3.0,48.74014804131584,51,2.0,95.34210686630233,52,1.0,93.35891683509988,52,4.0,97.5360110172729,52,2.0,95.63069387100062,52,4.0,98.28948121183055,52,5.0,98.04410578103403,51,3.0,92.26232949513545,52,2.0,98.54747733087557,52,4.0,94.8544540762862,52,0.0,94.63816632384244,52,4.0,97.47692155913836,52,5.0,98.31439660544193,51,0.0,95.24655422303523,52,0.0,83.43198413300561,52,1.0,45.26935362251943,52,2.0,77.60059591765342,52,1.0,96.66658915448323,52,4.0,98.3265860567004,52,2.0,98.15307812068502,51,4.0,95.80462503082683,52,3.0,98.38214278471196,52,5.0,98.14142367816407,52,9.0,98.73419154308543,52,9.0,98.62527715351239,52,2.0,97.73856684349303,51,7.0,96.94187404986772,52,11.0,99.04921435875498,52,14.0,99.03779936288721,52,12.0,99.02684610754294,52,12.0,98.99862217687703,52,10.0,98.98049976636271,51,9.0,97.02789321585335,52,13.0,98.88992819425137,52,9.0,98.72379985974565,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C37674729,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,3.0,49.73558622876939,51,5.0,94.95010103422824,52,6.0,97.68045666627118,52,2.0,95.44349629264701,52,9.0,97.60805478803336,52,4.0,95.17059900869235,52,2.0,94.5157104429873,51,3.0,82.06611502593677,52,2.0,96.59057529388402,52,2.0,83.56841862105455,52,1.0,96.37010064363047,52,3.0,95.25576922630744,52,2.0,89.23721830147002,51,4.0,96.175784977755,52,8.0,98.33590765905821,52,12.0,98.4397549834433,52,14.0,98.50919390290827,52,11.0,98.5084143058632,52,11.0,98.49576802685958,52,14.0,98.47788989829796,51,11.0,96.60182091309771,52,13.0,98.54731657387765,52,10.0,98.38735910046533,52,6.0,96.9721990493018,52,5.0,96.16580684568406,52,6.0,97.90472081476727,51,11.0,96.62060100120213,52,14.0,98.64133545496546,52,11.0,98.59996585114183,52,13.0,98.45664347605202,52,13.0,98.63987837779902,52,12.0,98.66858822722699,51,15.0,96.68159204833087,52,11.0,98.64787378004799,52,10.0,98.57296363990989,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C2160932,0,0,0,0,0.0,0.0,0,0.0,0.0,13,4.0,45.4478254503002,25,8.0,93.42153138582046,25,6.0,93.00375014130816,25,6.0,90.20700913166843,25,2.0,83.07606350326904,25,1.0,68.8557704157244,25,2.0,33.98541076065608,25,1.0,60.00688731249961,25,2.0,54.58748475796155,25,2.0,57.33105634341257,25,1.0,69.97451776964783,25,5.0,93.41349506563498,25,7.0,95.57119015845441,25,7.0,94.04442663850458,25,7.0,95.99076382822899,25,7.0,96.0930315833981,25,6.0,95.8999883381833,25,9.0,96.23992445028772,25,7.0,96.52819531166506,25,8.0,96.29004358193816,25,7.0,96.55193932426387,25,4.0,96.2936675132686,25,0.0,93.59962374824511,25,0.0,85.65941506834602,25,2.0,46.30112049844659,25,2.0,18.793655218356932,25,0.0,86.39629441093383,25,4.0,95.93124882117523,25,6.0,96.57459473048175,25,4.0,95.60869413921519,25,5.0,92.39523986946541,25,2.0,83.81483435582157,25,2.0,88.68312000701918,25,0.0,96.83363749887576,25,0.0,96.83363749887576,17,0.0,64.55155999960434,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C32477353,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,4.0,50.114626333631875,51,7.0,96.0322784736676,52,3.0,97.32911334585128,52,4.0,97.04212801249219,52,4.0,97.84034149082301,52,3.0,96.97742040283413,52,1.0,95.48656101909609,51,1.0,89.27388327954554,52,3.0,95.76308184967463,52,2.0,97.2705680955821,52,5.0,98.04139847092806,52,6.0,98.1740122521139,52,1.0,96.33140559868191,51,8.0,96.35370105881313,52,10.0,98.34133387857374,52,13.0,98.37693108683982,52,12.0,98.37773092425789,52,12.0,98.38738529616627,52,12.0,98.36697033522155,52,12.0,98.37310958839817,51,12.0,96.46599330393279,52,13.0,98.44109558711561,52,13.0,98.44864686930222,52,9.0,98.46836332486654,52,13.0,98.46795486640806,52,9.0,98.47458089326929,51,12.0,96.44345666971822,52,11.0,98.4529616490026,52,11.0,98.4456840801669,52,13.0,98.42060670974186,52,11.0,98.40631539047953,52,11.0,98.41733355898315,51,10.0,96.49202166201007,52,13.0,98.4189661953631,52,12.0,98.44208931101471,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C1197224,0,0,0,0,0.0,0.0,0,0.0,0.0,13,0.0,46.761815270606796,25,3.0,86.47001570379709,25,3.0,92.69024589088497,25,1.0,84.74330386378725,25,2.0,86.97206080953393,25,1.0,82.66053758792768,25,2.0,94.13838039919779,25,1.0,76.4124041640927,25,2.0,89.12667189942249,25,2.0,76.60371611551192,25,1.0,77.736821138468,25,2.0,90.73248540171164,25,3.0,93.39988990719488,25,5.0,95.63995685169284,25,4.0,95.97110795045486,25,2.0,95.85777678729752,25,5.0,96.09713827626078,25,6.0,96.21603030393955,25,8.0,96.22949422425319,25,6.0,95.94128542193076,25,5.0,96.32809197714163,25,6.0,96.16576282813972,25,6.0,96.48435131443162,25,8.0,96.55167888013617,25,9.0,96.45465592931518,25,4.0,96.17359336622737,25,2.0,91.47584156008506,25,5.0,95.86343434124237,25,8.0,96.42798064544823,25,2.0,95.61989031546904,25,4.0,92.87564944160974,25,8.0,96.49627647383782,25,7.0,96.44950938779532,25,7.0,96.41179949208572,25,8.0,96.40381721840856,17,5.0,64.20538381813189,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C26820622,0,0,0,0,0.0,0.0,15,0.0,11.055052585595512,100,4.0,83.61848902324893,100,7.0,85.9488460830856,100,2.0,85.24151281622923,100,5.0,81.53377880499565,100,5.0,80.19196692053463,100,7.0,73.84724641961031,100,5.0,75.21171321177296,100,5.0,68.4964746714835,100,4.0,51.5880538653674,100,8.0,46.67493102751027,100,6.0,63.877306067404305,100,3.0,53.375749360237336,100,4.0,79.51956672093785,100,2.0,88.11189665223006,100,1.0,86.49172794636755,100,3.0,84.65046155697608,100,1.0,84.83713779825909,100,0.0,82.42903091448558,100,0.0,79.39567914834717,100,1.0,77.01373306261647,100,1.0,75.74574156247375,100,5.0,74.65934632776487,100,2.0,74.17778117395457,100,0.0,72.25957382076402,100,1.0,65.53765333748481,100,10.0,63.38770705234452,100,3.0,69.52568713843382,100,0.0,68.84194069120991,100,0.0,66.96595670923118,100,0.0,64.64104498914878,100,0.0,62.68839068456403,100,0.0,61.14266725324354,100,0.0,60.39950342858944,100,0.0,59.127222477675836,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C1226422,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,0.0,47.72214845539512,52,3.0,97.5200859866463,52,2.0,97.49834876283978,52,3.0,96.3526019155112,52,3.0,98.20011792828602,52,3.0,97.082387148326,51,2.0,91.5684927098697,52,2.0,91.53721290534968,52,1.0,97.06624630212457,52,3.0,97.08410405300404,52,1.0,94.22502327688709,52,1.0,93.88975087835854,51,3.0,96.08177152541276,52,9.0,98.43913763975988,52,8.0,98.43523839974183,52,4.0,98.36579933147951,52,10.0,98.5410632365053,52,11.0,98.55234175073059,51,10.0,96.6336600696527,52,10.0,98.51888425147845,52,6.0,98.43245903841675,52,12.0,98.56372125410392,52,13.0,98.56566552767205,52,2.0,98.06907050170868,51,3.0,95.5046858669261,52,3.0,97.86463337825899,52,12.0,98.47989358055816,52,12.0,98.56161074770914,52,10.0,98.4670672053659,52,11.0,98.50606179658244,51,11.0,96.55190472005789,52,11.0,98.48076287849626,52,13.0,98.4792336290288,52,11.0,98.4843497307464,52,11.0,98.49130253926414,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C1628893,0,0,0,0,0.0,0.0,0,0.0,0.0,13,3.0,46.879436784531045,25,4.0,92.42044737949126,25,5.0,93.74253488056976,25,3.0,70.49322503437367,25,2.0,87.69644143852206,25,5.0,91.63058411946854,25,2.0,64.80920777632784,25,4.0,87.07794991346766,25,1.0,52.44511574073228,25,0.0,67.45463798138147,25,4.0,31.734246107685067,25,1.0,60.82903328756824,25,3.0,74.91482832944905,25,2.0,94.85922200191692,25,5.0,94.4121961764231,25,4.0,94.22528884155182,25,3.0,93.9164418937197,25,5.0,95.46432257293549,25,5.0,95.67560335834835,25,3.0,95.82520139174159,25,5.0,96.08721909076812,25,3.0,94.6418406938995,25,6.0,96.31196232593807,25,4.0,95.90931240302308,25,1.0,87.54150298984877,25,3.0,70.29381646156622,25,3.0,69.41432882206774,25,3.0,93.40659622121234,25,7.0,96.33331227827546,25,9.0,96.21123893455203,25,9.0,96.09501905615949,25,9.0,96.117970227581,25,11.0,96.04642414019715,25,9.0,96.27072578257743,25,5.0,96.35738672168104,17,4.0,64.34956587633198,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
C18937796,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,6.0,48.16409807460941,52,11.0,98.47707059582109,52,1.0,97.26806983074303,52,3.0,97.9494632053889,52,2.0,98.09317275555216,52,1.0,93.19854152068189,51,0.0,94.75967938407256,52,1.0,75.21499358970651,52,3.0,96.13422055928052,52,1.0,95.6639316688221,52,7.0,98.07856446160618,52,5.0,97.69946956200995,51,2.0,83.97836443238157,52,6.0,98.39801479001508,52,7.0,98.4935060346723,52,4.0,98.39189156323059,52,2.0,98.13307588127654,52,1.0,93.30661636022143,51,4.0,96.31451928623216,52,10.0,98.57523152822212,52,11.0,98.65881748442818,52,12.0,98.65044523765063,52,8.0,98.67181034507438,52,2.0,96.9967831807765,51,1.0,89.31586791697096,52,3.0,97.48824838057277,52,9.0,98.67384110936538,52,12.0,98.83972423536316,52,11.0,98.79453779749248,52,6.0,98.54466434513446,51,13.0,96.78449724029684,52,13.0,98.71059711369783,52,12.0,98.68219509092839,52,11.0,98.68429197020167,52,10.0,98.64844484416773,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
